City,Country Code,Latitude,Longitude,URL,Name,Max Temperature,Humidity,Cloud Cover,Wind Speed,Date
coihaique,CL,-45.58,-72.07,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=coihaique,Chile,42.8,93.0,90.0,3.36,1561577505.0
ancud,CL,-41.87,-73.83,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ancud,Chile,48.2,87.0,75.0,10.29,1561577534.0
taltal,CL,-25.41,-70.49,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=taltal,Chile,56.39,75.0,0.0,2.66,1561577534.0
antofagasta,CL,-23.65,-70.4,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=antofagasta,Chile,59.0,72.0,75.0,13.87,1561577534.0
sao francisco,BR,-25.65,-53.85,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=sao francisco,Brazil,59.0,82.0,90.0,4.7,1561577534.0
arraial do cabo,BR,-22.97,-42.02,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=arraial do cabo,Brazil,89.6,43.0,0.0,8.05,1561577399.0
urucara,BR,-2.54,-57.76,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=urucara,Brazil,85.73,65.0,53.0,3.04,1561577535.0
sao jose de piranhas,BR,-7.12,-38.5,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=sao jose de piranhas,Brazil,76.19,49.0,100.0,2.66,1561577535.0
cidreira,BR,-30.17,-50.22,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=cidreira,Brazil,48.47,56.0,33.0,3.58,1561577535.0
paracatu,BR,-17.22,-46.87,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=paracatu,Brazil,71.33,45.0,0.0,3.51,1561577428.0
touros,BR,-5.2,-35.46,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=touros,Brazil,82.4,69.0,20.0,11.41,1561577469.0
monte alegre,BR,-6.07,-35.33,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=monte alegre,Brazil,82.4,65.0,20.0,14.99,1561577535.0
alenquer,BR,-1.95,-54.74,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=alenquer,Brazil,82.4,78.0,75.0,9.17,1561577536.0
rio grande,BR,-32.03,-52.1,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=rio grande,Brazil,57.2,35.0,0.0,9.17,1561577489.0
itagiba,BR,-29.52,-50.57,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=itagiba,Brazil,55.99,75.0,0.0,4.7,1561577536.0
caceres,BR,5.53,-74.53,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=caceres,Brazil,82.85,52.0,40.0,3.65,1561577536.0
belmonte,BR,40.36,-7.35,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=belmonte,Brazil,73.99,40.0,0.0,2.77,1561577539.0
caravelas,BR,-17.73,-39.27,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=caravelas,Brazil,76.37,77.0,100.0,8.7,1561577504.0
sao joao da barra,BR,-21.64,-41.05,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=sao joao da barra,Brazil,82.4,58.0,0.0,11.41,1561577540.0
olinda,BR,-37.84,145.39,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=olinda,Brazil,53.01,70.0,0.0,17.22,1561577540.0
trairi,BR,-3.28,-39.27,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=trairi,Brazil,75.11,77.0,16.0,5.19,1561577505.0
sao joao de pirabas,BR,-0.77,-47.18,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=sao joao de pirabas,Brazil,76.19,96.0,82.0,3.13,1561577540.0
maracaju,BR,-21.61,-55.17,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=maracaju,Brazil,62.87,72.0,83.0,4.16,1561577540.0
jardim,BR,-21.48,-56.15,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=jardim,Brazil,61.25,78.0,64.0,0.69,1561577540.0
laguna,BR,16.17,-88.94,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=laguna,Brazil,91.4,59.0,40.0,9.17,1561577546.0
pocinhos,BR,-7.08,-36.06,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=pocinhos,Brazil,71.6,100.0,75.0,11.41,1561577546.0
camocim,BR,-2.9,-40.84,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=camocim,Brazil,79.25,75.0,73.0,4.65,1561577546.0
bonfim,BR,3.36,-59.84,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=bonfim,Brazil,86.63,56.0,3.0,15.39,1561577547.0
urbano santos,BR,-3.2,-43.39,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=urbano santos,Brazil,78.35,79.0,97.0,4.56,1561577547.0
ariquemes,BR,-9.91,-63.03,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ariquemes,Brazil,81.95,67.0,84.0,1.74,1561577547.0
boa vista,BR,2.82,-60.67,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=boa vista,Brazil,87.8,58.0,40.0,9.17,1561577548.0
carutapera,BR,-1.2,-46.02,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=carutapera,Brazil,79.43,80.0,100.0,6.96,1561577548.0
piacabucu,BR,-10.41,-36.43,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=piacabucu,Brazil,76.55,83.0,0.0,10.89,1561577549.0
rawannawi,KI,,,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=rawannawi,Kiribati,,,,,
butaritari,KI,3.07,172.79,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=butaritari,Kiribati,83.57,73.0,100.0,15.77,1561577549.0
buariki,KI,,,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=buariki,Kiribati,,,,,
avarua,CK,-21.21,-159.78,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=avarua,Cook Islands,71.6,83.0,71.0,3.36,1561577441.0
barentsburg,SJ,,,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=barentsburg,Svalbard and Jan Mayen,,,,,
longyearbyen,SJ,78.22,15.63,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=longyearbyen,Svalbard and Jan Mayen,44.6,65.0,75.0,11.41,1561577549.0
labuhan,ID,-2.54,115.51,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=labuhan,Indonesia,71.33,93.0,8.0,1.79,1561577550.0
bengkulu,ID,,,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=bengkulu,Indonesia,,,,,
ambon,ID,47.55,-2.56,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ambon,Indonesia,89.6,74.0,0.0,6.93,1561577550.0
waingapu,ID,-9.65,120.26,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=waingapu,Indonesia,64.85,88.0,0.0,8.63,1561577550.0
sorong,ID,-0.86,131.25,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=sorong,Indonesia,75.65,92.0,100.0,8.01,1561577550.0
srandakan,ID,-7.94,110.25,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=srandakan,Indonesia,76.37,80.0,100.0,11.65,1561577550.0
indramayu,ID,-4.05,103.78,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=indramayu,Indonesia,66.29,94.0,10.0,3.33,1561577551.0
kendari,ID,-3.99,122.52,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kendari,Indonesia,69.71,94.0,7.0,2.13,1561577551.0
bima,ID,-8.45,118.73,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=bima,Indonesia,63.95,96.0,2.0,2.24,1561577551.0
pringsewu,ID,-5.36,104.98,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=pringsewu,Indonesia,71.87,97.0,58.0,1.95,1561577551.0
kualakapuas,ID,-3.01,114.39,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kualakapuas,Indonesia,72.77,96.0,7.0,2.13,1561577552.0
sampit,ID,-2.54,112.95,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=sampit,Indonesia,73.13,99.0,67.0,2.08,1561577552.0
singaraja,ID,-8.11,115.08,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=singaraja,Indonesia,77.81,69.0,0.0,5.7,1561577552.0
banjarmasin,ID,-3.32,114.59,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=banjarmasin,Indonesia,76.01,87.0,33.0,8.86,1561577552.0
tidore,ID,,,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=tidore,Indonesia,,,,,
amahai,ID,-3.31,129.0,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=amahai,Indonesia,81.0,92.0,69.0,1.01,1561577552.0
palabuhanratu,ID,,,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=palabuhanratu,Indonesia,,,,,
kupang,ID,-10.16,123.6,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kupang,Indonesia,73.85,70.0,0.0,16.4,1561577553.0
ternate,ID,14.29,120.72,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ternate,Indonesia,80.01,88.0,98.0,5.88,1561577553.0
sungairaya,ID,0.7,108.9,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=sungairaya,Indonesia,83.57,80.0,54.0,13.53,1561577553.0
sumbawa,ID,,,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=sumbawa,Indonesia,,,,,
gorontalo,ID,0.54,123.06,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=gorontalo,Indonesia,75.83,91.0,17.0,7.25,1561577553.0
biak,ID,-0.91,122.88,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=biak,Indonesia,64.85,98.0,100.0,4.41,1561577553.0
sorland,NO,67.67,12.69,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=sorland,Norway,46.4,93.0,75.0,14.99,1561577553.0
vardo,NO,39.62,-77.74,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=vardo,Norway,91.4,40.0,20.0,12.75,1561577554.0
havoysund,NO,71.0,24.66,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=havoysund,Norway,50.0,76.0,75.0,17.22,1561577554.0
nesna,NO,66.2,13.02,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=nesna,Norway,51.8,93.0,75.0,13.87,1561577554.0
sistranda,NO,63.73,8.83,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=sistranda,Norway,53.01,93.0,75.0,16.11,1561577554.0
mehamn,NO,71.03,27.85,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=mehamn,Norway,45.41,84.0,100.0,11.95,1561577554.0
skjervoy,NO,70.03,20.97,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=skjervoy,Norway,57.2,87.0,75.0,1.12,1561577554.0
bud,NO,62.91,6.91,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=bud,Norway,53.6,71.0,75.0,11.41,1561577555.0
groa,NO,48.67,-4.14,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=groa,Norway,72.0,88.0,40.0,16.11,1561577555.0
zhangye,CN,38.94,100.46,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=zhangye,China,55.85,59.0,100.0,7.74,1561577555.0
altay,CN,47.83,88.13,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=altay,China,47.21,42.0,100.0,5.48,1561577555.0
yakeshi,CN,49.28,120.73,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=yakeshi,China,56.21,94.0,100.0,13.49,1561577555.0
tongren,CN,27.72,109.18,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=tongren,China,72.77,78.0,92.0,1.1,1561577556.0
dafeng,CN,33.2,120.46,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=dafeng,China,73.0,83.0,67.0,2.86,1561577556.0
nangong,CN,37.36,115.37,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=nangong,China,79.43,34.0,95.0,5.01,1561577556.0
pingzhuang,CN,,,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=pingzhuang,China,,,,,
wuchang,CN,44.93,127.16,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=wuchang,China,67.19,77.0,100.0,8.68,1561577556.0
dengfeng,CN,34.46,113.03,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=dengfeng,China,74.57,57.0,100.0,3.18,1561577556.0
luan,CN,46.36,6.98,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=luan,China,91.4,45.0,0.0,2.24,1561577557.0
hami,CN,42.84,93.51,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=hami,China,68.63,21.0,0.0,14.27,1561577458.0
ninghai,CN,29.29,121.42,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ninghai,China,77.0,94.0,75.0,0.4,1561577557.0
tongzi,CN,28.78,105.09,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=tongzi,China,71.51,98.0,100.0,5.66,1561577557.0
beidao,CN,34.57,105.89,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=beidao,China,61.43,82.0,99.0,2.84,1561577557.0
hailar,CN,49.2,119.7,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=hailar,China,58.37,89.0,100.0,14.81,1561577557.0
yumen,CN,40.29,97.04,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=yumen,China,68.09,40.0,76.0,19.71,1561577557.0
xichang,CN,27.88,102.25,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=xichang,China,58.91,97.0,100.0,1.88,1561577558.0
shache,CN,38.42,77.24,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=shache,China,72.23,35.0,58.0,6.62,1561577558.0
lanzhou,CN,36.06,103.82,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=lanzhou,China,53.6,100.0,90.0,2.24,1561577558.0
lasa,CN,34.92,32.53,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=lasa,China,78.8,94.0,0.0,8.05,1561577558.0
chifeng,CN,42.27,118.96,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=chifeng,China,66.47,63.0,100.0,7.23,1561577558.0
zhuanghe,CN,39.7,122.97,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=zhuanghe,China,60.01,69.0,94.0,5.99,1561577559.0
dongsheng,CN,29.72,112.52,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=dongsheng,China,74.39,72.0,100.0,0.98,1561577559.0
zhengjiatun,CN,43.51,123.51,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=zhengjiatun,China,67.55,56.0,0.0,15.23,1561577559.0
korla,CN,,,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=korla,China,,,,,
bhadrachalam,IN,17.67,80.89,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=bhadrachalam,India,83.39,70.0,61.0,4.5,1561577559.0
daosa,IN,,,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=daosa,India,,,,,
port blair,IN,11.67,92.75,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=port blair,India,83.93,81.0,100.0,21.27,1561577559.0
kollam,IN,8.88,76.6,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kollam,India,82.4,83.0,40.0,5.82,1561577560.0
kavaratti,IN,10.57,72.64,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kavaratti,India,83.39,77.0,100.0,16.96,1561577424.0
madras,IN,44.63,-121.13,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=madras,India,66.99,48.0,40.0,3.36,1561577560.0
naliya,IN,23.26,68.83,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=naliya,India,84.47,82.0,1.0,17.27,1561577560.0
asifabad,IN,19.38,79.29,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=asifabad,India,83.03,69.0,24.0,9.95,1561577560.0
gangotri,IN,,,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=gangotri,India,,,,,
harda,IN,22.34,77.09,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=harda,India,85.91,66.0,100.0,8.57,1561577561.0
ramnagar,IN,27.17,84.33,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ramnagar,India,90.77,58.0,100.0,7.83,1561577561.0
tharad,IN,24.39,71.63,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=tharad,India,88.43,67.0,67.0,17.13,1561577561.0
ghatsila,IN,22.65,86.41,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ghatsila,India,82.67,74.0,100.0,11.92,1561577561.0
leh,IN,34.16,77.58,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=leh,India,28.67,60.0,48.0,3.67,1561577561.0
dalkola,IN,25.88,87.84,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=dalkola,India,79.97,92.0,100.0,3.83,1561577562.0
mayor pablo lagerenza,PY,-19.93,-60.77,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=mayor pablo lagerenza,Paraguay,67.55,37.0,18.0,6.11,1561577562.0
lorengau,PG,-2.02,147.27,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=lorengau,Papua New Guinea,79.79,84.0,97.0,4.94,1561577479.0
namatanai,PG,-3.66,152.44,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=namatanai,Papua New Guinea,80.15,82.0,87.0,13.09,1561577562.0
kavieng,PG,-2.57,150.8,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kavieng,Papua New Guinea,84.29,75.0,79.0,10.49,1561577562.0
port moresby,PG,-9.47,147.16,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=port moresby,Papua New Guinea,75.2,100.0,75.0,8.05,1561577562.0
kieta,PG,-6.22,155.63,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kieta,Papua New Guinea,81.05,76.0,62.0,5.64,1561577562.0
kerema,PG,-7.96,145.78,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kerema,Papua New Guinea,78.53,87.0,98.0,16.51,1561577563.0
vanimo,PG,-2.67,141.3,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=vanimo,Papua New Guinea,80.33,80.0,50.0,9.66,1561577563.0
samarai,PG,-10.62,150.67,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=samarai,Papua New Guinea,75.11,94.0,69.0,4.07,1561577563.0
faya,TD,18.39,42.45,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=faya,Chad,80.6,12.0,20.0,4.7,1561577473.0
adre,TD,13.47,22.2,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=adre,Chad,74.39,67.0,100.0,12.28,1561577563.0
moussoro,TD,13.64,16.49,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=moussoro,Chad,92.75,37.0,100.0,9.42,1561577563.0
ati,TD,13.21,18.34,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ati,Chad,93.29,33.0,100.0,13.87,1561577564.0
am timan,TD,11.04,20.28,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=am timan,Chad,78.89,70.0,100.0,3.67,1561577564.0
sulangan,PH,11.14,123.72,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=sulangan,Philippines,82.31,70.0,100.0,3.6,1561577564.0
tagusao,PH,9.19,117.81,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=tagusao,Philippines,82.49,76.0,97.0,11.43,1561577564.0
cabugao,PH,11.38,122.75,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=cabugao,Philippines,74.93,91.0,100.0,2.13,1561577565.0
basco,PH,40.33,-91.2,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=basco,Philippines,90.0,58.0,1.0,8.05,1561577565.0
san policarpo,PH,12.18,125.51,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=san policarpo,Philippines,79.43,86.0,100.0,5.57,1561577565.0
santa cruz,PH,36.97,-122.03,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=santa cruz,Philippines,75.99,56.0,1.0,9.17,1561577286.0
tubajon,PH,10.33,125.56,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=tubajon,Philippines,84.65,73.0,100.0,12.21,1561577565.0
tuburan,PH,10.73,123.82,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=tuburan,Philippines,82.31,70.0,100.0,3.6,1561577565.0
palauig,PH,15.44,119.9,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=palauig,Philippines,85.19,72.0,97.0,12.97,1561577566.0
bathsheba,BB,13.22,-59.52,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=bathsheba,Barbados,86.0,66.0,40.0,20.8,1561577403.0
kristiinankaupunki,FI,,,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kristiinankaupunki,Finland,,,,,
villamontes,BO,-21.26,-63.47,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=villamontes,"Bolivia, Plurinational State of",66.2,45.0,0.0,8.05,1561577566.0
patacamaya,BO,-17.23,-67.92,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=patacamaya,"Bolivia, Plurinational State of",52.61,14.0,0.0,13.27,1561577566.0
arriaga,MX,16.24,-93.9,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=arriaga,Mexico,84.11,64.0,74.0,8.84,1561577566.0
guerrero negro,MX,27.97,-114.04,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=guerrero negro,Mexico,63.77,80.0,100.0,9.98,1561577566.0
cabo san lucas,MX,22.89,-109.91,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=cabo san lucas,Mexico,98.01,19.0,5.0,9.17,1561577319.0
