City,Country Code,Latitude,Longitude,URL,Name,Max Temperature,Humidity,Cloud Cover,Wind Speed,Date
bar harbor,US,43.91726058182897,-68.27727004060104,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=bar harbor,United States,57.99,82.0,90.0,10.29,1561519042.0
ukiah,US,36.23192220412713,-127.66914740956209,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ukiah,United States,70.0,35.0,16.0,3.53,1561518898.0
carbondale,US,37.566222000227974,-89.13055067195694,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=carbondale,United States,78.01,73.0,1.0,6.93,1561519042.0
makakilo city,US,12.709751758293905,-162.55822386252848,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=makakilo city,United States,78.8,100.0,40.0,5.82,1561519021.0
north myrtle beach,US,31.17508889103252,-77.13843645503478,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=north myrtle beach,United States,82.4,78.0,20.0,1.1,1561519042.0
wichita falls,US,34.06476122478962,-98.38411306294692,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=wichita falls,United States,81.0,74.0,1.0,8.05,1561518835.0
kenai,US,61.41520455311968,-151.1168823779461,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kenai,United States,64.0,76.0,40.0,13.87,1561519043.0
vernon,US,33.731133344882394,-100.11756604610683,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=vernon,United States,66.2,52.0,75.0,12.75,1561518820.0
indiana,US,40.72755151357592,-79.20615913742981,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=indiana,United States,69.01,82.0,20.0,3.91,1561519043.0
brownsville,US,35.783304822374184,-89.30060201810663,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=brownsville,United States,82.4,88.0,1.0,10.29,1561518760.0
iwanai,JP,44.49377523265602,139.20593897578607,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=iwanai,Japan,67.22,73.0,55.0,7.31,1561519043.0
ishinomaki,JP,37.60810897720461,143.09500227159037,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ishinomaki,Japan,73.4,69.0,40.0,10.29,1561519044.0
nemuro,JP,43.52919313144827,145.97254326665887,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=nemuro,Japan,78.8,54.0,40.0,9.17,1561519044.0
hirara,JP,20.405404271082762,126.91017750614787,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=hirara,Japan,86.0,74.0,40.0,5.82,1561519044.0
hasaki,JP,30.824987050471822,155.26245023972922,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=hasaki,Japan,90.0,61.0,75.0,6.93,1561519044.0
yomitan,JP,28.249172013549646,125.93300526629507,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=yomitan,Japan,,,,,
katsuura,JP,24.633085435537108,151.5569554062643,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=katsuura,Japan,82.0,83.0,75.0,20.8,1561519044.0
naze,JP,28.261959789109103,132.03927294020906,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=naze,Japan,72.08,96.0,100.0,2.33,1561519044.0
punta arenas,CL,-85.83651229378756,-117.2576859493141,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=punta arenas,Chile,32.0,96.0,90.0,6.93,1561519045.0
coquimbo,CL,-29.56518314022888,-80.7560385636306,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=coquimbo,Chile,48.2,81.0,0.0,5.82,1561519045.0
lebu,CL,-37.16997578731832,-76.71709948002025,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=lebu,Chile,57.2,82.0,40.0,2.71,1561519045.0
castro,CL,-46.753761113789956,-83.61440445880697,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=castro,Chile,48.2,87.0,75.0,8.05,1561519040.0
coihaique,CL,-47.34016539141265,-71.52534860163534,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=coihaique,Chile,37.4,93.0,90.0,2.24,1561518992.0
ancud,CL,-42.530093572942356,-94.73810389850479,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ancud,Chile,48.2,87.0,75.0,8.05,1561519045.0
taltal,CL,-26.50769709256742,-73.83803053452381,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=taltal,Chile,46.7,94.0,8.0,0.56,1561519045.0
antofagasta,CL,-23.06877164165213,-74.3990394599903,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=antofagasta,Chile,55.4,87.0,40.0,9.17,1561518939.0
sao francisco,BR,-16.558342996587612,-45.456052753523494,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=sao francisco,Brazil,57.2,100.0,90.0,10.29,1561519045.0
arraial do cabo,BR,-50.69918025326209,-24.569331302262498,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=arraial do cabo,Brazil,73.7,79.0,0.0,9.95,1561519046.0
urucara,BR,-0.17959979318089836,-58.995600749760406,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=urucara,Brazil,73.16,96.0,82.0,1.92,1561519046.0
sao jose de piranhas,BR,-7.238678114791597,-38.55356100070188,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=sao jose de piranhas,Brazil,68.12,75.0,79.0,3.76,1561519046.0
cidreira,BR,-36.23811565227359,-43.492951461282594,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=cidreira,Brazil,51.56,81.0,100.0,14.92,1561519046.0
paracatu,BR,-17.535379906249872,-46.600395912994884,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=paracatu,Brazil,65.96,66.0,0.0,0.78,1561518785.0
touros,BR,1.7531771093409103,-26.104684090639893,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=touros,Brazil,75.2,88.0,20.0,3.36,1561519046.0
monte alegre,BR,-2.230795879781226,-53.82991628751151,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=monte alegre,Brazil,72.98,97.0,50.0,3.0,1561519047.0
alenquer,BR,-1.4967701440370575,-54.43852239533695,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=alenquer,Brazil,77.0,88.0,0.0,4.7,1561519047.0
rio grande,BR,-33.066136962165714,-49.84995797143915,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=rio grande,Brazil,43.82,73.0,100.0,6.98,1561519047.0
itagiba,BR,-14.491273342463472,-39.841928344990784,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=itagiba,Brazil,54.0,91.0,100.0,3.0,1561519047.0
caceres,BR,-15.41278033379389,-58.303551840668106,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=caceres,Brazil,66.68,95.0,100.0,3.91,1561519047.0
belmonte,BR,-16.89302454463079,-32.339079165615175,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=belmonte,Brazil,59.0,73.0,0.0,2.3,1561519048.0
caravelas,BR,-19.703563761935516,-35.467079309296395,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=caravelas,Brazil,70.28,87.0,0.0,6.69,1561519048.0
sao joao da barra,BR,-31.005575790908093,-26.048995200401922,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=sao joao da barra,Brazil,68.84,88.0,3.0,2.44,1561519048.0
olinda,BR,-9.526598252928409,-25.444220974203205,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=olinda,Brazil,77.0,78.0,0.0,10.29,1561519048.0
trairi,BR,4.2135695143813345,-35.35454864711457,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=trairi,Brazil,70.46,94.0,0.0,4.7,1561519048.0
sao joao de pirabas,BR,0.14322807808736115,-46.41836576471511,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=sao joao de pirabas,Brazil,72.62,99.0,30.0,3.22,1561519049.0
maracaju,BR,-21.523652735710517,-55.42974128132597,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=maracaju,Brazil,72.98,48.0,78.0,9.55,1561519049.0
jardim,BR,-2.101515669624476,-37.782103529515545,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=jardim,Brazil,68.12,87.0,100.0,6.2,1561519049.0
laguna,BR,-35.704516727200385,-40.2929670649611,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=laguna,Brazil,91.4,18.0,5.0,5.82,1561519049.0
pocinhos,BR,-7.102864522215242,-36.06517062940208,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=pocinhos,Brazil,68.0,88.0,0.0,1.12,1561519049.0
camocim,BR,1.3410866449586225,-40.7110382829193,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=camocim,Brazil,71.36,94.0,0.0,5.97,1561519050.0
bonfim,BR,0.6361592725119039,-59.00676918174969,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=bonfim,Brazil,62.0,76.0,26.0,1.86,1561519050.0
urbano santos,BR,-3.419743637395996,-43.107262787455646,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=urbano santos,Brazil,72.08,96.0,0.0,1.81,1561519050.0
ariquemes,BR,-10.142423411555457,-63.40938182103969,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ariquemes,Brazil,73.34,74.0,40.0,0.49,1561519050.0
boa vista,BR,1.1612361935887066,-62.11732172594695,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=boa vista,Brazil,77.0,88.0,0.0,5.82,1561518869.0
carutapera,BR,3.5348738751554687,-43.61320197576732,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=carutapera,Brazil,76.04,91.0,14.0,4.88,1561519050.0
piacabucu,BR,-14.782123661968598,-31.481137017637852,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=piacabucu,Brazil,73.88,87.0,100.0,5.37,1561519051.0
rawannawi,KI,3.949942206426044,177.3985052454668,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=rawannawi,Kiribati,,,,,
butaritari,KI,12.62678939775786,168.5416390712969,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=butaritari,Kiribati,84.32,69.0,100.0,8.21,1561519054.0
buariki,KI,1.6895121484805316,169.2235250036081,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=buariki,Kiribati,,,,,
avarua,CK,-18.42027105456009,-159.5366867211617,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=avarua,Cook Islands,75.2,73.0,32.0,10.29,1561518811.0
barentsburg,SJ,74.17631029700098,7.199590319781692,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=barentsburg,Svalbard and Jan Mayen,,,,,
longyearbyen,SJ,84.48345472721005,18.596330692354144,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=longyearbyen,Svalbard and Jan Mayen,41.0,75.0,75.0,9.17,1561519054.0
labuhan,ID,-15.814875552776725,97.5507972134547,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=labuhan,Indonesia,88.64,56.0,0.0,2.17,1561519054.0
bengkulu,ID,-21.958989630813008,89.48702161389633,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=bengkulu,Indonesia,,,,,
ambon,ID,-5.1252327997953415,129.10858287278842,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ambon,Indonesia,64.99,93.0,100.0,9.17,1561519054.0
waingapu,ID,-13.669975157786665,118.33338144991819,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=waingapu,Indonesia,78.02,61.0,4.0,17.13,1561519055.0
sorong,ID,0.0680579499413767,130.0124456328561,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=sorong,Indonesia,78.92,86.0,100.0,10.42,1561519055.0
srandakan,ID,-9.020289525788627,109.52553068254929,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=srandakan,Indonesia,74.6,82.0,0.0,4.61,1561519055.0
indramayu,ID,-4.615499832699285,108.5672233132472,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=indramayu,Indonesia,78.92,51.0,0.0,3.47,1561519055.0
kendari,ID,-3.1634148377151234,122.75356774445372,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kendari,Indonesia,85.04,62.0,31.0,1.14,1561519055.0
bima,ID,-6.904960218404072,118.06145177647682,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=bima,Indonesia,83.6,47.0,1.0,4.59,1561519055.0
pringsewu,ID,-5.528567494823278,104.68341618283851,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=pringsewu,Indonesia,84.86,51.0,0.0,2.53,1561519056.0
kualakapuas,ID,-2.5612016917888667,113.80169442635695,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kualakapuas,Indonesia,86.0,66.0,40.0,12.75,1561519056.0
sampit,ID,-1.4283702287959985,113.46534184198623,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=sampit,Indonesia,87.02,62.0,22.0,4.5,1561519022.0
singaraja,ID,-7.384361044522534,114.98842412313549,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=singaraja,Indonesia,79.28,72.0,0.0,5.12,1561519059.0
banjarmasin,ID,-5.0579184677409765,113.69607898055959,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=banjarmasin,Indonesia,86.0,66.0,40.0,12.75,1561518799.0
tidore,ID,-0.5653668354946007,126.47617884018564,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=tidore,Indonesia,,,,,
amahai,ID,-2.5223249286316194,129.65219400573943,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=amahai,Indonesia,79.28,82.0,74.0,14.38,1561519059.0
palabuhanratu,ID,-8.64378210256622,104.71611992155529,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=palabuhanratu,Indonesia,,,,,
kupang,ID,-11.25764541507833,124.0867331811176,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kupang,Indonesia,84.2,42.0,20.0,19.46,1561519060.0
ternate,ID,1.8256480802585455,128.5153297449205,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ternate,Indonesia,88.0,66.0,75.0,4.7,1561519060.0
sungairaya,ID,-0.01805425400378624,108.46815346746315,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=sungairaya,Indonesia,82.7,82.0,2.0,13.98,1561519060.0
sumbawa,ID,-7.206229195350318,117.31594143144116,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=sumbawa,Indonesia,,,,,
gorontalo,ID,0.6971469896815137,122.76611488070849,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=gorontalo,Indonesia,83.96,68.0,100.0,12.88,1561519060.0
biak,ID,0.054474899771065566,137.7210095305573,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=biak,Indonesia,69.02,88.0,96.0,5.3,1561519060.0
sorland,NO,70.17667083721881,11.097447314090116,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=sorland,Norway,47.96,88.0,96.0,15.79,1561519060.0
vardo,NO,88.38921577976015,38.751097654303244,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=vardo,Norway,73.99,88.0,1.0,4.36,1561519061.0
havoysund,NO,76.76664171784287,24.248695673985573,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=havoysund,Norway,46.4,87.0,75.0,27.51,1561519061.0
nesna,NO,66.86339275356053,12.888052996382072,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=nesna,Norway,47.42,82.0,93.0,5.32,1561519061.0
sistranda,NO,70.92174253845448,5.012448991512429,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=sistranda,Norway,50.0,76.0,75.0,5.82,1561519061.0
mehamn,NO,79.44083950321905,27.218151650445318,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=mehamn,Norway,48.2,81.0,75.0,17.22,1561519061.0
skjervoy,NO,73.15301664394715,19.54833778438717,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=skjervoy,Norway,48.14,80.0,100.0,10.33,1561519061.0
bud,NO,63.74176727497724,6.77577231496727,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=bud,Norway,52.0,81.0,76.0,8.05,1561519062.0
groa,NO,62.84818879282196,8.79437328064401,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=groa,Norway,61.0,93.0,0.0,4.7,1561519062.0
zhangye,CN,39.39295740392376,101.15803853922426,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=zhangye,China,64.16,47.0,100.0,3.94,1561519062.0
altay,CN,47.358477741774074,87.59376875975863,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=altay,China,54.08,42.0,0.0,0.92,1561519062.0
yakeshi,CN,49.01966413583861,121.45100402478464,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=yakeshi,China,66.14,74.0,100.0,19.77,1561519062.0
tongren,CN,27.763148304084627,109.15613665852136,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=tongren,China,81.62,67.0,32.0,3.31,1561519062.0
dafeng,CN,33.20264831870415,121.07902583370115,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=dafeng,China,75.5,71.0,100.0,6.6,1561519063.0
nangong,CN,37.624185838098775,115.43898582804538,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=nangong,China,92.96,28.0,76.0,7.34,1561519063.0
pingzhuang,CN,41.90179468237898,119.090987096679,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=pingzhuang,China,,,,,
wuchang,CN,44.99272361912397,127.54018543556411,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=wuchang,China,80.54,47.0,15.0,19.04,1561519063.0
dengfeng,CN,34.509149159941764,112.88629563439936,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=dengfeng,China,84.14,37.0,0.0,4.07,1561519063.0
luan,CN,31.533143093525467,115.89273194117146,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=luan,China,73.99,64.0,0.0,2.24,1561519063.0
hami,CN,43.55842831172123,93.56972527606251,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=hami,China,77.48,24.0,75.0,8.03,1561519064.0
ninghai,CN,36.85936934110492,121.36652286305241,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ninghai,China,82.99,100.0,90.0,2.24,1561519064.0
tongzi,CN,28.158517262527646,107.1543919400802,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=tongzi,China,72.98,93.0,100.0,3.11,1561519064.0
beidao,CN,33.65697603736275,105.56392619823164,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=beidao,China,71.36,66.0,94.0,12.73,1561519064.0
hailar,CN,47.17987557476167,118.59745915367472,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=hailar,China,70.1,72.0,95.0,20.49,1561519064.0
yumen,CN,37.51423907813333,97.1338254496437,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=yumen,China,73.7,27.0,100.0,9.84,1561519064.0
xichang,CN,28.839002894826283,101.96258380966252,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=xichang,China,61.82,87.0,100.0,1.5,1561519065.0
shache,CN,38.8307036851331,79.47582578926142,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=shache,China,71.01,88.0,0.0,5.5,1561519065.0
lanzhou,CN,36.01122866951083,103.4802361175008,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=lanzhou,China,59.0,100.0,90.0,6.71,1561519065.0
lasa,CN,33.63707172880399,94.7296873109727,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=lasa,China,77.0,64.0,0.0,5.82,1561519065.0
chifeng,CN,43.421785215870074,118.71056954038549,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=chifeng,China,76.04,43.0,100.0,11.48,1561519065.0
zhuanghe,CN,39.46776437880889,123.41224057007577,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=zhuanghe,China,79.28,48.0,99.0,13.98,1561519065.0
dongsheng,CN,41.33991361897265,108.62102396391435,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=dongsheng,China,84.32,61.0,2.0,4.94,1561519066.0
zhengjiatun,CN,43.84233676339099,123.48896263079138,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=zhengjiatun,China,83.6,41.0,83.0,21.94,1561519066.0
korla,CN,38.038325996302355,85.95646642801523,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=korla,China,,,,,
bhadrachalam,IN,18.16178930848129,80.74907063147208,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=bhadrachalam,India,88.28,61.0,0.0,5.57,1561519066.0
daosa,IN,26.805375942566872,76.33927447683078,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=daosa,India,,,,,
port blair,IN,8.324993558613642,90.14905788025015,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=port blair,India,77.0,94.0,90.0,6.93,1561518931.0
kollam,IN,7.873044579258064,75.45913658352413,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kollam,India,84.2,89.0,40.0,4.7,1561518916.0
kavaratti,IN,11.844042320675454,72.06977485887468,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kavaratti,India,84.2,79.0,40.0,6.93,1561519066.0
madras,IN,12.486505569440439,81.80434842656047,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=madras,India,66.2,45.0,20.0,8.05,1561518880.0
naliya,IN,23.45289994002555,68.39109800497238,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=naliya,India,84.68,80.0,77.0,12.3,1561519067.0
asifabad,IN,19.43888061291985,79.22166886145851,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=asifabad,India,88.64,57.0,0.0,8.52,1561519067.0
gangotri,IN,33.02298722205647,80.290655954124,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=gangotri,India,,,,,
harda,IN,22.015204933229853,77.23142382543222,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=harda,India,88.64,58.0,0.0,6.24,1561519067.0
ramnagar,IN,32.710932881952715,75.22218232535387,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ramnagar,India,92.96,56.0,40.0,6.11,1561519067.0
tharad,IN,24.53233422440505,71.47894288637531,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=tharad,India,86.84,69.0,99.0,9.82,1561518798.0
ghatsila,IN,22.78858309806867,86.48017092201654,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ghatsila,India,86.0,79.0,75.0,8.05,1561519067.0
